link,liga
/player/224973/arturo-molina-tornero/200059/,La Liga
/player/243430/david-alba-fernandez/200059/,La Liga
/player/246785/bryan-gil-salvatierra/200059/,La Liga
/player/231474/joao-paulo-santos-da-costa/200059/,La Liga
/player/252324/rodrigo-riquelme-reche/200059/,La Liga
/player/248805/sergio-camello-perez/200059/,La Liga
/player/254860/german-valera-karabinaite/200059/,La Liga
/player/237522/jorge-cuenca-barreno/200059/,La Liga
/player/241810/juan-brandariz-movilla/200059/,La Liga
/player/242999/alex-collado-gutierrez/200059/,La Liga
/player/246139/ignacio-pena-sotorres/200059/,La Liga
/player/245290/adrian-de-la-fuente/200059/,La Liga
/player/248550/daniel-vivian-moreno/200059/,La Liga
/player/225395/jokin-ezkieta-mendiburu/200059/,La Liga
/player/253416/raul-garcia-de-haro/200059/,La Liga
/player/246169/roberto-lopez-alcaide/200059/,La Liga
/player/245331/jordi-escobar-fernandez/200059/,La Liga
/player/239268/neftali-manzambi/200059/,La Liga
/player/236760/enrique-perez-munoz/200059/,La Liga
/player/243431/miguel-angel-rubio-lestan/200059/,La Liga
/player/245089/samuel-perez-farina/200059/,La Liga
/player/238446/alberto-rodriguez-baro/200059/,La Liga
/player/252325/ismael-gutierrez-montilla/200059/,La Liga
/player/240859/juan-berrocal-gonzalez/200059/,La Liga
/player/236028/javier-diaz-sanchez/200059/,La Liga
/player/251914/simon-moreno-barroso/200059/,La Liga
/player/224566/carlos-blanco-moreno/200059/,La Liga
/player/235520/rafael-mujica-garcia/200059/,La Liga
/player/246275/javier-aviles-cortes/200059/,La Liga
/player/251241/andre-felipe-grandi/200059/,La Liga
/player/232764/goncalo-glorias-tavares/200059/,La Liga
/player/241588/antonio-moya-vega/200059/,La Liga
/player/243080/carlos-isaac-munoz-obejero/200059/,La Liga
/player/252327/manuel-sanchez-de-la-pena/200059/,La Liga
/player/255258/oscar-clemente-mues/200059/,La Liga
/player/239247/daniel-morer-cabrera/200059/,La Liga
/player/239614/jesus-areso-blanco/200059/,La Liga
/player/246947/paul-akouokou/200059/,La Liga
/player/221397/daniel-molina-orta/200059/,La Liga
/player/251757/javier-gomez-castroverde/200059/,La Liga
/player/252847/dragan-rosic/200059/,La Liga
/player/244407/pol-lozano-vizuete/200059/,La Liga
/player/241013/adrian-lopez-garrote/200059/,La Liga
/player/248398/zourdine-thior/200059/,La Liga
/player/237032/javier-jimenez-garcia/200059/,La Liga
/player/248710/paulino-de-la-fuente-gomez/200059/,La Liga
/player/237934/erik-ruiz-alvarez/200059/,La Liga
/player/246049/andrei-lupu/200059/,La Liga
/player/240782/victor-lopez-ibanez/200059/,La Liga
/player/245631/antonio-perera-calderon/200059/,La Liga
/player/248456/miguel-mari-sanchez/200059/,La Liga
/player/240860/jose-alonso-lara/200059/,La Liga
/player/220388/sofian-chakla/200059/,La Liga
/player/254123/miguel-angel-leal-diaz/200059/,La Liga
/player/252590/fernando-nino-rodriguez/200059/,La Liga
/player/236940/dario-poveda-romera/200059/,La Liga
/player/255781/ricard-sanchez-sendra/200059/,La Liga
/player/243308/alejandro-dos-santos-ferreira/200059/,La Liga
/player/246606/francisco-jose-garcia-torres/200059/,La Liga
/player/247411/diego-altube-suarez/200059/,La Liga
/player/241488/jon-sillero-monreal/200059/,La Liga
/player/245895/ivan-navarro-mateos/200059/,La Liga
/player/243397/daniel-rebollo-franco/200059/,La Liga
/player/252864/sergio-bermejo-lillo/200059/,La Liga
/player/246352/hugo-guillamon-sammartin/200059/,La Liga
/player/255140/pablo-gozalbez-gilabert/200059/,La Liga
/player/231695/aritz-castro-perez/200059/,La Liga
/player/254506/inaki-alvarez-goni/200059/,La Liga
/player/236727/jose-mena-rodriguez/200059/,La Liga
/player/231320/jose-maria-amo-torres/200059/,La Liga
/player/235999/luis-alberto-garcia/200059/,La Liga
/player/246926/jose-castano-munoz/200059/,La Liga
/player/252598/sergio-lozano-lluch/200059/,La Liga
/player/245419/joan-monterde-raygal/200059/,La Liga
/player/243312/pablo-martinez-andres/200059/,La Liga
/player/234788/eliseo-falcon-falcon/200059/,La Liga
/player/241127/gonzalo-pereira-cejudo/200059/,La Liga
/player/214646/victor-ruiz-ramos/200059/,La Liga
/player/236033/daniel-cardenas-lindez/200059/,La Liga
/player/252087/yacouba-diori/200059/,La Liga
/player/230877/unai-etxebarria-martin/200059/,La Liga
/player/252837/nicolas-melamed-ribaudo/200059/,La Liga
/player/248202/elias-ramirez-garcia/200059/,La Liga
/player/246112/nais-djouahra/200059/,La Liga
/player/254263/vicente-esquerdo-santas/200059/,La Liga
/player/244005/endika-irigoyen-bravo/200059/,La Liga
/player/255268/javier-martinez-calvo/200059/,La Liga
/player/228456/juan-manuel-perez-ruiz/200059/,La Liga
/player/248165/andrei-ratiu/200059/,La Liga
/player/246928/ivan-martin-nunez/200059/,La Liga
/player/245635/daniel-sandoval-fernandez/200059/,La Liga
/player/255953/ander-iruarrizaga-diez/200059/,La Liga
/player/247089/julio-alonso-sosa/200059/,La Liga
/player/247170/iago-indias-fernandez/200059/,La Liga
/player/248148/martin-zubimendi-ibanez/200059/,La Liga
/player/255270/gorka-zabarte-moreno/200059/,La Liga
/player/240873/genaro-rodriguez-serrano/200059/,La Liga
/player/251922/mario-soberon-gutierrez/200059/,La Liga
/player/243034/alfonso-gonzalez-martinez/200059/,La Liga
/player/221653/francisco-jose-serrano-santos/200059/,La Liga
/player/254787/jose-sanchez-martinez/200059/,La Liga
/player/255393/mario-rodriguez-ruiz/200059/,La Liga
/player/255572/alejandro-melendez-ruiz/200059/,La Liga
/player/236882/diego-altamirano/200059/,La Liga
/player/254099/carlos-marin-tomas/200059/,La Liga
/player/241055/diego-varela-pampin/200059/,La Liga
/player/252866/sergio-carreira-vilarino/200059/,La Liga
/player/255977/ricard-pujol-amat/200059/,La Liga
/player/256059/xeber-alkain-mitxelena/200059/,La Liga
/player/255852/roberto-corral-garcia/200059/,La Liga
/player/256097/javier-lopez-carballo/200059/,La Liga
/player/254010/ekhi-bravo-diaz/200059/,La Liga
/player/253214/amador-zarco-jimenez/200059/,La Liga
/player/245787/ivan-martinez-marques/200059/,La Liga
/player/240904/javier-maria-vazquez-lopez/200059/,La Liga
/player/256058/pablo-perez-rico/200059/,La Liga
/player/245599/dario-ramos-pinazo/200059/,La Liga
/player/254300/jean-paul-garcia/200059/,La Liga
/player/254641/ivan-lopez-cristobal/200059/,La Liga
/player/245561/pablo-lombo-suarez/200059/,La Liga
/player/254003/aritz-arambarri-murua/200059/,La Liga
/player/255398/julen-lobete-cienfuegos/200059/,La Liga
/player/254265/florent-poulolo/200059/,La Liga
/player/255396/aymane-mourid/200059/,La Liga
/player/255577/daniel-plomer-gordillo/200059/,La Liga
/player/255576/mario-del-campo-escobar/200059/,La Liga
/player/255854/jon-pacheco-dozagarat/200059/,La Liga
/player/256096/jorge-martinez-losa/200059/,La Liga
/player/254913/sergio-cubero-ezcurra/200059/,La Liga
/player/254786/miguel-angel-atienza-villa/200059/,La Liga
/player/251492/guillermo-amor-torres/200059/,La Liga
/player/243831/bojan-radulovic/200059/,La Liga
/player/20801/c-ronaldo-dos-santos-aveiro/200059/,Serie A
/player/162835/samir-handanovic/200059/,Serie A
/player/138956/giorgio-chiellini/200059/,Serie A
/player/201024/kalidou-koulibaly/200059/,Serie A
/player/182493/diego-godin/200059/,Serie A
/player/190460/christian-eriksen/200059/,Serie A
/player/186153/wojciech-szczesny/200059/,Serie A
/player/211110/paulo-dybala/200059/,Serie A
/player/192387/ciro-immobile/200059/,Serie A
/player/175943/dries-mertens/200059/,Serie A
/player/143076/alejandro-gomez/200059/,Serie A
/player/232363/milan-skriniar/200059/,Serie A
/player/192505/romelu-lukaku/200059/,Serie A
/player/184344/leonardo-bonucci/200059/,Serie A
/player/180206/miralem-pjanic/200059/,Serie A
/player/198219/lorenzo-insigne/200059/,Serie A
/player/198176/stefan-de-vrij/200059/,Serie A
/player/235243/matthijs-de-ligt/200059/,Serie A
/player/167664/gonzalo-higuain/200059/,Serie A
/player/223848/sergej-milinkovic-savic/200059/,Serie A
/player/198706/luis-alberto-romero-alconchel/200059/,Serie A
/player/230621/gianluigi-donnarumma/200059/,Serie A
/player/41236/zlatan-ibrahimovic/200059/,Serie A
/player/200647/josip-ilicic/200059/,Serie A
/player/231478/lautaro-martinez/200059/,Serie A
/player/191043/alex-sandro-lobo-silva/200059/,Serie A
/player/170890/blaise-matuidi/200059/,Serie A
/player/190483/douglas-costa-de-souza/200059/,Serie A
/player/199845/francesco-acerbi/200059/,Serie A
/player/176266/lucas-pezzini-leiva/200059/,Serie A
/player/192774/kostas-manolas/200059/,Serie A
/player/185020/jose-maria-callejon-bueno/200059/,Serie A
/player/199914/allan-marques-loureiro/200059/,Serie A
/player/180930/edin-dzeko/200059/,Serie A
/player/168435/salvatore-sirigu/200059/,Serie A
/player/178518/radja-nainggolan/200059/,Serie A
/player/215333/duvan-zapata/200059/,Serie A
/player/216352/marcelo-brozovic/200059/,Serie A
/player/193082/juan-cuadrado/200059/,Serie A
/player/179846/sami-khedira/200059/,Serie A
/player/186561/aaron-ramsey/200059/,Serie A
/player/1179/gianluigi-buffon/200059/,Serie A
/player/212151/thomas-strakosha/200059/,Serie A
/player/210413/alessio-romagnoli/200059/,Serie A
/player/226271/fabian-ruiz-pena/200059/,Serie A
/player/205175/arkadiusz-milik/200059/,Serie A
/player/221087/pau-lopez-sabata/200059/,Serie A
/player/210008/adrien-rabiot/200059/,Serie A
/player/216409/matteo-politano/200059/,Serie A
/player/185103/aleksandar-kolarov/200059/,Serie A
/player/208596/andrea-belotti/200059/,Serie A
/player/156616/franck-ribery/200059/,Serie A
/player/198009/mattia-perin/200059/,Serie A
/player/184941/alexis-sanchez/200059/,Serie A
/player/211320/daniele-rugani/200059/,Serie A
/player/212404/federico-bernardeschi/200059/,Serie A
/player/235374/manuel-lazzari/200059/,Serie A
/player/215330/joaquin-correa/200059/,Serie A
/player/179645/simon-kjaer/200059/,Serie A
/player/189125/giacomo-bonaventura/200059/,Serie A
/player/210406/piotr-zielinski/200059/,Serie A
/player/189881/chris-smalling/200059/,Serie A
/player/192883/henrikh-mkhitaryan/200059/,Serie A
/player/188829/nicolas-nkoulou/200059/,Serie A
/player/186627/mario-balotelli/200059/,Serie A
/player/159261/fabio-quagliarella/200059/,Serie A
/player/205659/alessio-cragno/200059/,Serie A
/player/163489/andrea-consigli/200059/,Serie A
/player/199110/luis-muriel/200059/,Serie A
/player/224232/nicolo-barella/200059/,Serie A
/player/219985/matias-vecino/200059/,Serie A
/player/227535/rodrigo-bentancur/200059/,Serie A
/player/165109/stefan-radu/200059/,Serie A
/player/183498/marco-parolo/200059/,Serie A
/player/208128/hakan-calhanoglu/200059/,Serie A
/player/221992/hirving-lozano/200059/,Serie A
/player/228251/lorenzo-pellegrini/200059/,Serie A
/player/216145/armando-izzo/200059/,Serie A
/player/202685/simone-zaza/200059/,Serie A
/player/231969/ruslan-malinovskyi/200059/,Serie A
/player/220477/mattia-caldara/200059/,Serie A
/player/173221/antonio-candreva/200059/,Serie A
/player/229857/stefano-sensi/200059/,Serie A
/player/199304/danilo-luiz-da-silva/200059/,Serie A
/player/222943/jonathan-rodriguez-menendez/200059/,Serie A
/player/188427/senad-lulic/200059/,Serie A
/player/210617/samuel-castillejo-azuaga/200059/,Serie A
/player/220018/ante-rebic/200059/,Serie A
/player/186547/mateo-musacchio/200059/,Serie A
/player/158963/lucas-biglia/200059/,Serie A
/player/176550/david-ospina/200059/,Serie A
/player/216435/stanislav-lobotka/200059/,Serie A
/player/201454/faouzi-ghoulam/200059/,Serie A
/player/201519/jordan-veretout/200059/,Serie A
/player/183900/diego-perotti/200059/,Serie A
/player/202884/leonardo-spinazzola/200059/,Serie A
/player/173306/cristian-ansaldi/200059/,Serie A
/player/214979/juan-musso/200059/,Serie A
/player/193601/german-pezzella/200059/,Serie A
/player/210935/domenico-berardi/200059/,Serie A
/player/211515/pierluigi-gollini/200059/,Serie A
/player/187598/rafael-toloi/200059/,Serie A
/player/220093/hans-hateboer/200059/,Serie A
/player/202024/remo-freuler/200059/,Serie A
/player/208461/marten-de-roon/200059/,Serie A
/player/223697/robin-gosens/200059/,Serie A
/player/223273/mario-pasalic/200059/,Serie A
/player/186832/kwadwo-asamoah/200059/,Serie A
/player/212153/roberto-gagliardini/200059/,Serie A
/player/172962/victor-moses/200059/,Serie A
/player/161956/borja-valero-iglesias/200059/,Serie A
/player/236355/luiz-felipe-ramos-marchi/200059/,Serie A
/player/216655/bartolomeu-quissanga/200059/,Serie A
/player/175254/felipe-caicedo/200059/,Serie A
/player/230938/franck-yannick-kessie/200059/,Serie A
/player/204614/mario-rui-silva-duarte/200059/,Serie A
/player/202325/diego-demme/200059/,Serie A
/player/210864/elseid-hysaj/200059/,Serie A
/player/225116/alex-meret/200059/,Serie A
/player/215466/nikola-maksimovic/200059/,Serie A
/player/190875/juraj-kucka/200059/,Serie A
/player/170733/gervais-yao-kouassi/200059/,Serie A
/player/208268/bryan-cristante/200059/,Serie A
/player/235889/cengiz-under/200059/,Serie A
/player/179847/federico-fazio/200059/,Serie A
/player/140293/antonio-mirante/200059/,Serie A
/player/185431/nikola-kalinic/200059/,Serie A
/player/191180/javier-pastore/200059/,Serie A
/player/216150/davide-zappacosta/200059/,Serie A
/player/205407/daniele-baselli/200059/,Serie A
/player/196889/simone-verdi/200059/,Serie A
/player/212616/rodrigo-javier-de-paul/200059/,Serie A
/player/193361/roberto-soriano/200059/,Serie A
/player/178007/miguel-luis-pinto-veloso/200059/,Serie A
/player/201508/gaston-ramirez/200059/,Serie A
/player/207557/robin-olsen/200059/,Serie A
/player/230965/nahitan-nandez/200059/,Serie A
/player/199254/joao-pedro-g-santos-galvao/200059/,Serie A
/player/235805/federico-chiesa/200059/,Serie A
/player/173208/domenico-criscito/200059/,Serie A
/player/190264/iago-falque-silva/200059/,Serie A
/player/202851/gregoire-defrel/200059/,Serie A
/player/215689/andrea-petagna/200059/,Serie A
/player/217196/jose-luis-palomino/200059/,Serie A
/player/198946/danilo-dambrosio/200059/,Serie A
/player/206058/mattia-de-sciglio/200059/,Serie A
/player/238160/merih-demiral/200059/,Serie A
/player/224031/adam-marusic/200059/,Serie A
/player/232656/theo-hernandez/200059/,Serie A
/player/233927/lucas-tolentino-coelho-de-lima/200059/,Serie A
/player/213400/diego-laxalt/200059/,Serie A
/player/198949/kevin-malcuit/200059/,Serie A
/player/229582/gianluca-mancini/200059/,Serie A
/player/238067/nicolo-zaniolo/200059/,Serie A
/player/191053/tomas-rincon/200059/,Serie A
/player/225201/alejandro-berenguer-remiro/200059/,Serie A
/player/205391/soualiho-meite/200059/,Serie A
/player/201858/nicola-sansone/200059/,Serie A
/player/193532/gary-medel/200059/,Serie A
/player/241096/sandro-tonali/200059/,Serie A
/player/190745/marco-silvestri/200059/,Serie A
/player/244263/amir-rrahmani/200059/,Serie A
/player/228413/emil-audero/200059/,Serie A
/player/216816/giovanni-simeone/200059/,Serie A
/player/176104/valter-birsa/200059/,Serie A
/player/205850/leonardo-pavoletti/200059/,Serie A
/player/182495/martin-caceres/200059/,Serie A
/player/213629/erick-pulgar/200059/,Serie A
/player/237715/patrick-cutrone/200059/,Serie A
/player/201144/milan-badelj/200059/,Serie A
/player/200353/adama-soumaoro/200059/,Serie A
/player/200054/pedro-mba-obiang-avomo/200059/,Serie A
/player/222077/manuel-locatelli/200059/,Serie A
/player/222501/timothy-castagne/200059/,Serie A
/player/216065/marco-sportiello/200059/,Serie A
/player/201389/cristiano-biraghi/200059/,Serie A
/player/207537/jordan-lukaku/200059/,Serie A
/player/223329/andrea-conti/200059/,Serie A
/player/228881/davide-calabria/200059/,Serie A
/player/162131/fernando-javier-llorente-torres/200059/,Serie A
/player/183497/orestis-karnezis/200059/,Serie A
/player/191011/luigi-sepe/200059/,Serie A
/player/210282/bruno-da-silva-peres/200059/,Serie A
/player/230613/amadou-diawara/200059/,Serie A
/player/225439/rolando-mandragora/200059/,Serie A
/player/216320/seko-fofana/200059/,Serie A
/player/178091/stefano-okaka/200059/,Serie A
/player/224933/kevin-lasagna/200059/,Serie A
/player/189908/lukasz-skorupski/200059/,Serie A
/player/166072/danilo-larangeira/200059/,Serie A
/player/185174/andrea-poli/200059/,Serie A
/player/233556/riccardo-orsolini/200059/,Serie A
/player/152999/rodrigo-palacio/200059/,Serie A
/player/237819/nicolas-dominguez/200059/,Serie A
/player/224158/sofyan-amrabat/200059/,Serie A
/player/186200/fabio-borini/200059/,Serie A
/player/201931/gabriel-vasconcelos-f/200059/,Serie A
/player/236791/antonin-barak/200059/,Serie A
/player/201046/riccardo-saponara/200059/,Serie A
/player/201049/lorenzo-tonelli/200059/,Serie A
/player/181318/albin-ekdal/200059/,Serie A
/player/211408/karol-linetty/200059/,Serie A
/player/198683/manolo-gabbiadini/200059/,Serie A
/player/236311/marko-rog/200059/,Serie A
/player/229636/gaston-pereiro/200059/,Serie A
/player/238095/nikola-milenkovic/200059/,Serie A
/player/211354/marco-benassi/200059/,Serie A
/player/235866/christian-kouame/200059/,Serie A
/player/169115/andrea-masiello/200059/,Serie A
/player/172143/lasse-schone/200059/,Serie A
/player/177983/cristian-zapata/200059/,Serie A
/player/189053/francesco-caputo/200059/,Serie A
/player/189296/etrit-berisha/200059/,Serie A
/player/213814/federico-di-francesco/200059/,Serie A
/player/205633/lucas-castro/200059/,Serie A
/player/208165/berat-djimsiti/200059/,Serie A
/player/237383/alessandro-bastoni/200059/,Serie A
/player/182168/andrea-ranocchia/200059/,Serie A
/player/152908/ashley-young/200059/,Serie A
/player/47201/silvio-proto/200059/,Serie A
/player/211361/danilo-cataldi/200059/,Serie A
/player/241721/rafael-da-conceicao-leao/200059/,Serie A
/player/172723/asmir-begovic/200059/,Serie A
/player/217870/giovanni-di-lorenzo/200059/,Serie A
/player/205966/amin-younes/200059/,Serie A
/player/184392/matteo-darmian/200059/,Serie A
/player/201943/andreas-cornelius/200059/,Serie A
/player/231826/yann-karamoh/200059/,Serie A
/player/234102/ionut-andrei-radu/200059/,Serie A
/player/202061/jasmin-kurtic/200059/,Serie A
/player/199559/roberto-inglese/200059/,Serie A
/player/189484/davide-santon/200059/,Serie A
/player/236920/justin-kluivert/200059/,Serie A
/player/200752/juan-guilherme-nunes-jesus/200059/,Serie A
/player/236699/sasa-lukic/200059/,Serie A
/player/213414/william-troost-ekong/200059/,Serie A
/player/192612/mato-jajalo/200059/,Serie A
/player/182179/sebastian-de-maio/200059/,Serie A
/player/199904/jesse-joronen/200059/,Serie A
/player/193839/romulo-souza-orestes-caldeira/200059/,Serie A
/player/195272/marco-davide-faraoni/200059/,Serie A
/player/212127/darko-lazovic/200059/,Serie A
/player/205531/valerio-verre/200059/,Serie A
/player/192575/emmanuel-badu/200059/,Serie A
/player/226536/omar-colley/200059/,Serie A
/player/140620/ragnar-klavan/200059/,Serie A
/player/173146/luca-cigarini/200059/,Serie A
/player/192587/artur-ionita/200059/,Serie A
/player/215502/bartlomiej-dragowski/200059/,Serie A
/player/208535/alfred-duncan/200059/,Serie A
/player/161805/valon-behrami/200059/,Serie A
/player/219932/antonio-sanabria/200059/,Serie A
/player/224422/jeremie-boga/200059/,Serie A
/player/205943/vlad-chiriches/200059/,Serie A
/player/213242/adrien-tameze/200059/,Serie A
/player/162297/daniele-padelli/200059/,Serie A
/player/226754/ismael-bennacer/200059/,Serie A
/player/229758/rade-krunic/200059/,Serie A
/player/225475/hernani-azevedo-junior/200059/,Serie A
/player/247394/dejan-kulusevski/200059/,Serie A
/player/220475/alberto-grassi/200059/,Serie A
/player/202848/gianluca-caprari/200059/,Serie A
/player/170320/lorenzo-de-silvestri/200059/,Serie A
/player/224656/ola-aina/200059/,Serie A
/player/238621/rodrigo-nascimento-franca/200059/,Serie A
/player/193133/jens-stryger-larsen/200059/,Serie A
/player/199274/ilja-nestorovski/200059/,Serie A
/player/205756/stefano-denswil/200059/,Serie A
/player/201335/federico-santander/200059/,Serie A
/player/203668/alfredo-donnarumma/200059/,Serie A
/player/245426/marash-kumbulla/200059/,Serie A
/player/220502/mattia-zaccagni/200059/,Serie A
/player/168326/salvatore-bocchetti/200059/,Serie A
/player/191648/maya-yoshida/200059/,Serie A
/player/226592/jakub-jankto/200059/,Serie A
/player/192073/andrea-bertolacci/200059/,Serie A
/player/193267/fabio-pisacane/200059/,Serie A
/player/205553/luca-ceppitelli/200059/,Serie A
/player/186961/alberto-paloschi/200059/,Serie A
/player/229148/dalbert-chagas-estevao/200059/,Serie A
/player/210372/rachid-ghezzal/200059/,Serie A
/player/232488/cristian-romero/200059/,Serie A
/player/217605/lukas-lerager/200059/,Serie A
/player/186589/ivan-radovanovic/200059/,Serie A
/player/149185/francesco-magnanelli/200059/,Serie A
/player/193881/filip-duricic/200059/,Serie A
/player/215703/marlon-da-silva-barbosa/200059/,Serie A
/player/176553/simone-missiroli/200059/,Serie A
/player/199170/bryan-dabo/200059/,Serie A
/player/206098/patricio-gabarron-gil/200059/,Serie A
/player/241390/eljif-elmas/200059/,Serie A
/player/138110/bruno-eduardo-regufe-alves/200059/,Serie A
/player/205726/gaston-brugman/200059/,Serie A
/player/240654/carles-perez-sayol/200059/,Serie A
/player/203884/koffi-djidji/200059/,Serie A
/player/230672/lyanco-neves-vojnovic/200059/,Serie A
/player/193091/bram-nuytinck/200059/,Serie A
/player/213750/ken-sema/200059/,Serie A
/player/201013/lukasz-teodorczyk/200059/,Serie A
/player/177578/sebastian-prodl/200059/,Serie A
/player/224378/mattia-bani/200059/,Serie A
/player/235149/jerdy-schouten/200059/,Serie A
/player/201215/ladislav-krejci/200059/,Serie A
/player/226260/andrea-cistana/200059/,Serie A
/player/202489/dimitri-bisoli/200059/,Serie A
/player/186614/samuel-di-carmine/200059/,Serie A
/player/201878/valentin-eysseric/200059/,Serie A
/player/172786/marco-mancosu/200059/,Serie A
/player/210329/filippo-falco/200059/,Serie A
/player/197231/khouma-babacar/200059/,Serie A
/player/197786/giulio-donati/200059/,Serie A
/player/140082/rafael-pinheiro-andrade-bittencourt/200059/,Serie A
/player/225014/gaetano-castrovilli/200059/,Serie A
/player/213938/davide-biraschi/200059/,Serie A
/player/202135/stefano-sturaro/200059/,Serie A
/player/137506/goran-pandev/200059/,Serie A
/player/193338/mattia-destro/200059/,Serie A
/player/220493/antonio-barreca/200059/,Serie A
/player/224808/gian-marco-ferrari/200059/,Serie A
/player/255891/bosko-sutalo/200059/,Serie A
/player/189342/carlo-pinsoglio/200059/,Serie A
/player/240988/denis-vavro/200059/,Serie A
/player/233926/leonardo-duarte-da-silva/200059/,Serie A
/player/220534/sebastiano-luperto/200059/,Serie A
/player/178310/simone-iacoponi/200059/,Serie A
/player/216067/riccardo-gagliolo/200059/,Serie A
/player/210859/vincent-laurini/200059/,Serie A
/player/173155/antonino-barilla/200059/,Serie A
/player/239580/gleison-bremer-silva-nascimento/200059/,Serie A
/player/193062/marvin-zeegelaar/200059/,Serie A
/player/222844/walace-souza-silva/200059/,Serie A
/player/215651/samir-caetano-de-souza-santos/200059/,Serie A
/player/232938/takehiro-tomiyasu/200059/,Serie A
/player/210320/ibrahima-mbaye/200059/,Serie A
/player/189707/angelo-esmael-da-costa-junior/200059/,Serie A
/player/240017/andreas-skov-olsen/200059/,Serie A
/player/208459/mitchell-dijks/200059/,Serie A
/player/220829/ernesto-torregrossa/200059/,Serie A
/player/236548/jaromir-zmrhal/200059/,Serie A
/player/204451/koray-gunter/200059/,Serie A
/player/208306/mariusz-stepinski/200059/,Serie A
/player/239613/matteo-pessina/200059/,Serie A
/player/189557/andrea-rispoli/200059/,Serie A
/player/204447/fabio-lucioni/200059/,Serie A
/player/185163/luca-rossettini/200059/,Serie A
/player/211302/gianluca-lapadula/200059/,Serie A
/player/189485/diego-farias-da-silva/200059/,Serie A
/player/234980/yevhen-shakhov/200059/,Serie A
/player/205934/nicola-murru/200059/,Serie A
/player/233943/ronaldo-augusto-vieira-nan/200059/,Serie A
/player/193571/jose-rodolfo-pires-ribeiro/200059/,Serie A
/player/188334/fabrizio-cacciatore/200059/,Serie A
/player/235875/pol-mikel-lirola-kosok/200059/,Serie A
/player/208564/peter-ankersen/200059/,Serie A
/player/139668/federico-marchetti/200059/,Serie A
/player/223524/edoardo-goldaniga/200059/,Serie A
/player/214622/jeremy-toljan/200059/,Serie A
/player/178418/federico-peluso/200059/,Serie A
/player/215433/francesco-vicari/200059/,Serie A
/player/768/felipe-dal-bello/200059/,Serie A
/player/188876/mirko-valdifiori/200059/,Serie A
/player/231919/alessandro-murgia/200059/,Serie A
/player/190931/ervin-zukanovic/200059/,Serie A
/player/169386/sergio-floccari/200059/,Serie A
/player/213829/alberto-cerri/200059/,Serie A
/player/242664/alexis-saelemaekers/200059/,Serie A
/player/230681/giuseppe-pezzella/200059/,Serie A
/player/206159/stefano-sabelli/200059/,Serie A
/player/229448/florian-aye/200059/,Serie A
/player/137361/giampaolo-pazzini/200059/,Serie A
/player/193850/marco-calderoni/200059/,Serie A
/player/190084/panagiotis-tachtsidis/200059/,Serie A
/player/199763/bartosz-bereszynski/200059/,Serie A
/player/219852/alex-ferrari/200059/,Serie A
/player/152922/edgar-barreto/200059/,Serie A
/player/243237/luca-pellegrini/200059/,Serie A
/player/211394/paolo-farago/200059/,Serie A
/player/220466/federico-mattiello/200059/,Serie A
/player/205812/pietro-terracciano/200059/,Serie A
/player/210964/federico-ceccherini/200059/,Serie A
/player/164985/cyril-thereau/200059/,Serie A
/player/234873/marko-pajac/200059/,Serie A
/player/226108/filippo-romagna/200059/,Serie A
/player/240787/hamed-junior-traore/200059/,Serie A
/player/198220/mehdi-bourabia/200059/,Serie A
/player/227562/lukas-haraslin/200059/,Serie A
/player/194203/nenad-tomovic/200059/,Serie A
/player/243538/karlo-letica/200059/,Serie A
/player/235290/kevin-bonifazi/200059/,Serie A
/player/197777/jacopo-sala/200059/,Serie A
/player/189118/thiago-rangel-cionek/200059/,Serie A
/player/226356/mohamed-fares/200059/,Serie A
/player/189430/simone-colombi/200059/,Serie A
/player/188949/luca-siligardi/200059/,Serie A
/player/173130/matteo-scozzarella/200059/,Serie A
/player/193686/vasco-regini/200059/,Serie A
/player/244393/gonzalo-villar-del-fraile/200059/,Serie A
/player/240671/yildirim-mert-cetin/200059/,Serie A
/player/242374/musa-barrow/200059/,Serie A
/player/234059/jhon-chancellor/200059/,Serie A
/player/201530/bruno-martella/200059/,Serie A
/player/172837/enrico-alfonso/200059/,Serie A
/player/173147/daniele-dessena/200059/,Serie A
/player/225381/jacopo-petriccione/200059/,Serie A
/player/231022/cristian-dellorco/200059/,Serie A
/player/222475/morten-thorsby/200059/,Serie A
/player/235834/fabio-depaoli/200059/,Serie A
/player/239340/julian-chabot/200059/,Serie A
/player/197689/andrea-seculin/200059/,Serie A
/player/234108/gonzalo-maroni/200059/,Serie A
/player/247076/christian-oliva/200059/,Serie A
/player/235842/andrea-pinamonti/200059/,Serie A
/player/106795/gianluca-pegolo/200059/,Serie A
/player/241629/rogerio-oliveira-da-silva/200059/,Serie A
/player/242392/giangiacomo-magnani/200059/,Serie A
/player/189558/bartosz-salamon/200059/,Serie A
/player/230143/kastriot-dermaku/200059/,Serie A
/player/175897/samir-ujkani/200059/,Serie A
/player/149309/antonio-rosati/200059/,Serie A
/player/205496/david-nicolas-andrade/200059/,Serie A
/player/228946/mattias-svanberg/200059/,Serie A
/player/240282/ales-mateju/200059/,Serie A
/player/235379/emanuele-ndoj/200059/,Serie A
/player/175789/birkir-bjarnason/200059/,Serie A
/player/242270/nikolas-spalek/200059/,Serie A
/player/233411/claud-adjapong/200059/,Serie A
/player/238944/zan-majer/200059/,Serie A
/player/186611/mauro-vigorito/200059/,Serie A
