id,name,full name,country,birth,height,weight,foot,team,jersey,league,formation,value,wage,position,continent,age
230043,F. Maouassa,Christ-Emmanuel Faitout Maouassa,France,1998-07-06,170,73,Left,Stade Rennais FC,17,Ligue 1,LB LWB,7500000.0,24000.0,Defender,Europe,22
248243,E. Camavinga,Eduardo Camavinga,France,2002-11-10,182,68,Left,Stade Rennais FC,18,Ligue 1,CM,10000000.0,5000.0,Midfielder,Europe,17
231612,R. Del Castillo,Romain Del Castillo,France,1996-03-29,172,64,Left,Stade Rennais FC,22,Ligue 1,CF LM RM,9000000.0,35000.0,Attacker,Europe,24
187924,C. Grenier,Clément Grenier,France,1991-01-07,187,78,Right,Stade Rennais FC,8,Ligue 1,CM CAM,6500000.0,38000.0,Midfielder,Europe,29
209547,S. Mitrović,Stefan Mitrović,Serbia,1990-05-22,187,83,Right,RC Strasbourg Alsace,13,Ligue 1,CB,6500000.0,26000.0,Defender,Europe,30
184082,L. Koné,Lamine Koné,Côte d'Ivoire,1989-02-01,187,89,Right,RC Strasbourg Alsace,5,Ligue 1,CB,5500000.0,24000.0,Defender,Africa,31
235042,D. Liénard,Dimitri Liénard,France,1988-02-13,182,77,Left,RC Strasbourg Alsace,11,Ligue 1,CM CDM,5500000.0,27000.0,Midfielder,Europe,32
203280,V. Germain,Valère Germain,France,1990-04-17,180,73,Right,Olympique de Marseille,28,Ligue 1,ST,6500000.0,35000.0,Attacker,Europe,30
222515,Z. Ferhat,Zinedine Ferhat,Algeria,1993-03-01,182,77,Right,Nîmes Olympique,10,Ligue 1,RM,7000000.0,22000.0,Midfielder,Africa,27
223138,A. Briançon,Anthony Briançon,France,1994-11-29,185,78,Right,Nîmes Olympique,23,Ligue 1,CB,7500000.0,18000.0,Defender,Europe,25
199419,Y. Court,Yoann Court,France,1990-01-14,172,69,Left,Stade Brestois 29,8,Ligue 1,RM LM,6500000.0,19000.0,Midfielder,Europe,30
208509,T. Foket,Thomas Foket,Belgium,1994-09-25,177,73,Right,Stade de Reims,32,Ligue 1,RB,8000000.0,21000.0,Defender,Europe,25
235634,G. Konan,Ghislain Konan,Côte d'Ivoire,1995-12-27,175,71,Left,Stade de Reims,3,Ligue 1,LB,8000000.0,21000.0,Defender,Africa,24
221919,A. Zeneli,Arbër Zeneli,Kosovo,1995-02-25,175,72,Right,Stade de Reims,17,Ligue 1,LM LW,8500000.0,23000.0,Midfielder,Europe,25
209781,P. Capelle,Pierrick Capelle,France,1987-04-15,180,73,Left,Angers SCO,15,Ligue 1,LM CM LB,5000000.0,22000.0,Midfielder,Europe,33
226861,S. Thioub,Sada Thioub,Senegal,1995-06-01,177,74,Left,Angers SCO,20,Ligue 1,RM RW LM,8500000.0,19000.0,Midfielder,Africa,25
226789,A. Fulgini,Angelo Fulgini,France,1996-08-20,182,71,Right,Angers SCO,10,Ligue 1,CM RM,9000000.0,19000.0,Midfielder,Europe,24
220932,L. Kalinić,Lovre Kalinić,Croatia,1990-04-03,200,98,Left,Toulouse Football Club,40,Ligue 1,GK,4700000.0,21000.0,Goalkepper,Europe,30
231235,K. Amian,Kelvin Amian Adou,France,1998-02-08,180,78,Right,Toulouse Football Club,2,Ligue 1,RB CB,7500000.0,18000.0,Defender,Europe,22
235173,I. Sangaré,Ibrahim Sangaré,Côte d'Ivoire,1997-12-02,190,77,Right,Toulouse Football Club,17,Ligue 1,CDM CM,10000000.0,18000.0,Midfielder,Africa,22
214570,S. Mendoza,John Stiven Mendoza Valencia,Colombia,1992-06-27,170,69,Left,Amiens SC,20,Ligue 1,LM LW RM,7000000.0,19000.0,Midfielder,South America,28
243715,W. Saliba,William Saliba,France,2001-03-24,193,84,Right,AS Saint-Étienne,4,Ligue 1,CB,11000000.0,8000.0,Defender,Europe,19
190034,T. Kolodziejczak,Timothée Kolodziejczak,France,1991-10-01,185,74,Left,AS Saint-Étienne,5,Ligue 1,CB LB,6500000.0,26000.0,Defender,Europe,28
193468,L. Benito,Loris Benito,Switzerland,1992-01-07,185,84,Left,FC Girondins de Bordeaux,23,Ligue 1,LB LM CB,5000000.0,24000.0,Defender,Europe,28
204523,Rubén Pardo,Rubén Pardo Gutiérrez,Spain,1992-10-22,180,68,Right,FC Girondins de Bordeaux,8,Ligue 1,CM CAM CDM,6000000.0,27000.0,Midfielder,Europe,27
176772,A. Oukidja,Alexandre Oukidja,Algeria,1988-07-19,182,78,Right,FC Metz,16,Ligue 1,GK,3800000.0,13000.0,Goalkepper,Africa,32
235565,D. Bronn,Dylan Bronn,Tunisia,1995-06-19,185,77,Right,FC Metz,2,Ligue 1,CB RB,7000000.0,14000.0,Defender,Africa,25
236817,H. Maïga,Digbo G'nampa Habib Maïga,Côte d'Ivoire,1996-01-01,180,79,Right,FC Metz,19,Ligue 1,CDM CM,7000000.0,14000.0,Midfielder,Africa,24
245630,Y. Fofana,Youssouf Fofana,France,1999-01-10,175,68,Right,AS Monaco,22,Ligue 1,CM CDM,7500000.0,23000.0,Midfielder,Europe,21
206306,J. Ferri,Jordan Ferri,France,1992-03-12,172,73,Right,Montpellier HSC,12,Ligue 1,CM,6000000.0,27000.0,Midfielder,Europe,28
188600,M. Abeid,Mehdi Abeid,Algeria,1992-08-06,177,77,Right,FC Nantes,11,Ligue 1,CDM CM,6000000.0,20000.0,Midfielder,Africa,28
223517,Danilo,Danilo Barbosa da Silva,Brazil,1996-02-28,182,76,Right,OGC Nice,21,Ligue 1,CM CB,7000000.0,23000.0,Midfielder,South America,24
211385,R. Durmisi,Riza Durmisi,Denmark,1994-01-08,167,67,Left,OGC Nice,27,Ligue 1,LB LWB LM,6000000.0,23000.0,Defender,Europe,26
231242,A. Ounas,Adam Ounas,Algeria,1996-11-11,172,64,Left,OGC Nice,10,Ligue 1,RW LW CF,7500000.0,26000.0,Attacker,Africa,23
236477,A. Claude-Maurice,Alexis Claude-Maurice,France,1998-06-06,175,62,Right,OGC Nice,18,Ligue 1,LM CAM LW,7500000.0,20000.0,Midfielder,Europe,22
241497,C. Dagba,Colin Dagba,France,1998-09-09,170,62,Right,Paris Saint-Germain,31,Ligue 1,RB RWB,6500000.0,36000.0,Defender,Europe,22
197813,J. Martin,Jonas Martin,France,1990-04-09,182,76,Right,Stade Rennais FC,28,Ligue 1,CM,5500000.0,35000.0,Midfielder,Europe,30
243656,N. Radonjić,Nemanja Radonjić,Serbia,1996-02-15,185,76,Right,Olympique de Marseille,7,Ligue 1,LW RW,7500000.0,28000.0,Attacker,Europe,24
223284,P. Martinez,Pablo Martinez,France,1989-02-21,182,77,Left,Nîmes Olympique,4,Ligue 1,CB,4600000.0,19000.0,Defender,Europe,31
192647,G. Charbonnier,Gaëtan Charbonnier,France,1988-12-27,187,79,Right,Stade Brestois 29,10,Ligue 1,ST,5500000.0,19000.0,Attacker,Europe,31
192242,P. Lasne,Paul Lasne,France,1989-01-16,185,77,Left,Stade Brestois 29,13,Ligue 1,CM LWB,5000000.0,17000.0,Midfielder,Europe,31
231236,M. Cafaro,Mathieu Cafaro,France,1997-03-25,170,59,Right,Stade de Reims,24,Ligue 1,RM LM CM,8500000.0,22000.0,Midfielder,Europe,23
233061,M. Pereira Lage,Mathias Pereira Lage,Portugal,1996-11-30,180,67,Right,Angers SCO,27,Ligue 1,LM CM,8500000.0,18000.0,Midfielder,Europe,23
203736,S. Bahoken,Stéphane Bahoken,Cameroon,1992-05-28,185,87,Right,Angers SCO,19,Ligue 1,ST,6000000.0,22000.0,Attacker,Africa,28
212449,M. Pavlović,Mateo Pavlović,Croatia,1990-06-09,195,93,Right,Angers SCO,4,Ligue 1,CB,4700000.0,20000.0,Defender,Europe,30
205188,R. Alioui,Rachid Alioui,Morocco,1992-06-18,185,82,Right,Angers SCO,7,Ligue 1,ST,6000000.0,22000.0,Attacker,Africa,28
181402,W. Vainqueur,William Vainqueur,France,1988-11-19,177,73,Right,Toulouse Football Club,21,Ligue 1,CDM,4600000.0,23000.0,Midfielder,Europe,31
212613,W. Saïd,Wesley Saïd,France,1995-04-19,172,71,Right,Toulouse Football Club,25,Ligue 1,ST RW LW,7000000.0,24000.0,Attacker,Europe,25
203128,T. Monconduit,Thomas Monconduit,France,1991-02-10,182,83,Right,Amiens SC,6,Ligue 1,CDM CM,5000000.0,17000.0,Midfielder,Europe,29
186197,G. Kakuta,Gaël Kakuta,Congo,1991-06-21,172,63,Left,Amiens SC,10,Ligue 1,CAM RM,5500000.0,18000.0,Midfielder,Africa,29
215441,S. Guirassy,Serhou Yadaly Guirassy,France,1996-03-12,187,82,Right,Amiens SC,9,Ligue 1,ST,8000000.0,17000.0,Attacker,Europe,24
231949,S. Ghoddos,Saman Ghoddos,Iran,1993-09-06,177,78,Right,Amiens SC,7,Ligue 1,LM ST LW,6500000.0,17000.0,Midfielder,Asia,27
225706,M. Trauco,Miguel Ángel Trauco Saavedra,Peru,1992-08-25,175,62,Left,AS Saint-Étienne,13,Ligue 1,LB LM,5500000.0,24000.0,Defender,South America,28
220905,J. Aholou,Jean Eudès Aholou,Côte d'Ivoire,1994-03-20,187,79,Left,AS Saint-Étienne,17,Ligue 1,CDM CM,6500000.0,23000.0,Midfielder,Africa,26
188270,B. Ecuélé Manga,Bruno Écuélé Manga,Gabon,1988-07-16,185,76,Right,Dijon FCO,25,Ligue 1,CB RB,4600000.0,13000.0,Defender,Africa,32
237960,Mama Baldé,Mama Samba Baldé,Guinea-Bissau,1995-11-06,180,74,Right,Dijon FCO,17,Ligue 1,RM RW ST,7500000.0,12000.0,Midfielder,Africa,24
198817,R. Amalfitano,Romain Amalfitano,France,1989-08-27,175,71,Right,Dijon FCO,20,Ligue 1,CM CDM,5500000.0,14000.0,Midfielder,Europe,31
245275,T. Bašić,Toma Bašić,Croatia,1996-11-25,190,82,Left,FC Girondins de Bordeaux,26,Ligue 1,CM CDM,5500000.0,21000.0,Midfielder,Europe,23
233219,V. Jovanović,Vukašin Jovanović,Serbia,1996-05-17,187,86,Right,FC Girondins de Bordeaux,14,Ligue 1,CB,4500000.0,19000.0,Defender,Europe,24
178031,P. Baysse,Paul Baysse,France,1988-05-18,182,84,Right,FC Girondins de Bordeaux,44,Ligue 1,CB,3000000.0,23000.0,Defender,Europe,32
252000,D. Bradarić,Domagoj Bradarić,Croatia,1999-12-10,177,68,Left,LOSC Lille,29,Ligue 1,LB,5500000.0,14000.0,Defender,Europe,20
236045,Reinildo,Reinildo Isnard Mandava,Mozambique,1994-01-21,180,73,Left,LOSC Lille,28,Ligue 1,LB,4400000.0,25000.0,Defender,Africa,26
183916,J. Pied,Jérémy Pied,France,1989-02-23,172,73,Right,LOSC Lille,26,Ligue 1,RB LB,3200000.0,26000.0,Defender,Europe,31
246646,M. Caqueret,Maxence Caqueret,France,2000-02-15,175,63,Right,Olympique Lyonnais,25,Ligue 1,CM CDM,7500000.0,26000.0,Midfielder,Europe,20
251217,Jean Lucas,Jean Lucas de Souza Oliveira,Brazil,1998-06-22,180,78,Right,Olympique Lyonnais,22,Ligue 1,CM CDM,6500000.0,34000.0,Midfielder,South America,22
229971,F. Centonze,Fabien Centonze,France,1996-01-16,182,74,Right,FC Metz,18,Ligue 1,RB,4900000.0,12000.0,Defender,Europe,24
190870,J. Boye,John Boye,Ghana,1987-04-23,185,72,Right,FC Metz,21,Ligue 1,CB,2600000.0,15000.0,Defender,Africa,33
198836,V. Pajot,Vincent Pajot,France,1990-08-19,180,69,Right,FC Metz,14,Ligue 1,CM CDM,4000000.0,17000.0,Midfielder,Europe,30
211099,O. Nguette,Opa Nguette,Senegal,1994-07-08,182,76,Right,FC Metz,11,Ligue 1,LW RW,5000000.0,15000.0,Attacker,Africa,26
112365,R. Cohade,Renaud Cohade,France,1984-09-29,180,74,Right,FC Metz,24,Ligue 1,CM,1900000.0,16000.0,Midfielder,Europe,35
236723,F. Ballo-Touré,Fodé Ballo-Touré,France,1997-01-03,182,73,Left,AS Monaco,2,Ligue 1,LB LM,4900000.0,22000.0,Defender,Europe,23
193470,A. Souquet,Arnaud Souquet,France,1992-02-12,177,73,Right,Montpellier HSC,2,Ligue 1,RWB RB,3600000.0,23000.0,Defender,Europe,28
218540,A. Oyongo,Ambroise Oyongo Bitolo,Cameroon,1991-06-22,175,69,Left,Montpellier HSC,8,Ligue 1,LWB LB,3400000.0,24000.0,Defender,Africa,29
201938,A. Limbombe,Anthony Limbombe Ekango,Belgium,1994-07-15,177,72,Right,FC Nantes,15,Ligue 1,LM RM,5000000.0,18000.0,Midfielder,Europe,26
215927,R. Emond,Renaud Emond,Belgium,1991-12-05,185,73,Right,FC Nantes,28,Ligue 1,ST,4300000.0,22000.0,Attacker,Europe,28
189680,Fábio,Fábio Pereira da Silva,Brazil,1990-07-09,172,73,Right,FC Nantes,2,Ligue 1,RB LB,3400000.0,20000.0,Defender,South America,30
224756,A. Lusamba,Arnaud Lusamba,France,1997-01-04,177,73,Right,OGC Nice,22,Ligue 1,CM,5500000.0,21000.0,Midfielder,Europe,23
236998,J. Léa Siliki,James Edward Lea Siliki,France,1996-06-12,182,69,Left,Stade Rennais FC,12,Ligue 1,CM LM,5500000.0,27000.0,Midfielder,Europe,24
231263,J. Gélin,Jérémy Gélin,France,1997-04-24,182,78,Right,Stade Rennais FC,26,Ligue 1,CB CDM,4900000.0,24000.0,Defender,Europe,23
198420,M. Waris,Abdul Majeed Waris,Ghana,1991-09-19,172,71,Right,RC Strasbourg Alsace,8,Ligue 1,RM ST,4200000.0,23000.0,Midfielder,Africa,28
236636,A. Caci,Anthony Caci,France,1997-07-01,182,69,Right,RC Strasbourg Alsace,19,Ligue 1,LB CB LWB,5500000.0,18000.0,Defender,Europe,23
224442,B. Kamara,Bingourou Kamara,France,1996-10-21,193,83,Right,RC Strasbourg Alsace,30,Ligue 1,GK,4800000.0,14000.0,Goalkepper,Europe,23
237631,L. Mothiba,Lebo Mothiba,South Africa,1996-01-28,182,76,Right,RC Strasbourg Alsace,12,Ligue 1,ST,5500000.0,22000.0,Attacker,Africa,24
107298,Y. Pelé,Yohann Pelé,France,1982-11-04,195,88,Right,Olympique de Marseille,16,Ligue 1,GK,675000.0,13000.0,Goalkepper,Europe,37
233767,S. Alakouch,Sofiane Alakouch,France,1998-07-29,175,66,Right,Nîmes Olympique,29,Ligue 1,RB,5500000.0,12000.0,Defender,Europe,22
178051,L. Deaux,Lucas Deaux,France,1988-12-26,187,82,Right,Nîmes Olympique,8,Ligue 1,CDM CM,3300000.0,17000.0,Midfielder,Europe,31
209430,R. Ripart,Renaud Ripart,France,1993-03-14,180,73,Right,Nîmes Olympique,20,Ligue 1,ST LM,4800000.0,21000.0,Attacker,Europe,27
183921,J. Faussurier,Julien Faussurier,France,1987-01-14,172,69,Right,Stade Brestois 29,22,Ligue 1,RB RM RW,2500000.0,15000.0,Defender,Europe,33
213868,J. Castelletto,Jean-Charles Castelletto,Cameroon,1995-01-26,185,76,Right,Stade Brestois 29,21,Ligue 1,CB,4800000.0,12000.0,Defender,Africa,25
208019,D. Bain,Denys Bain,France,1993-07-02,180,73,Right,Stade Brestois 29,17,Ligue 1,CB,4600000.0,14000.0,Defender,Europe,27
224444,H. Belkebla,Haris Belkebla,Algeria,1994-01-28,177,68,Right,Stade Brestois 29,7,Ligue 1,CDM CM,4500000.0,14000.0,Midfielder,Africa,26
198348,M. Autret,Mathias Autret,France,1991-03-01,177,63,Right,Stade Brestois 29,23,Ligue 1,CAM LM,4000000.0,17000.0,Midfielder,Europe,29
224368,M. Doumbia,Moussa Doumbia,Mali,1994-08-15,172,68,Right,Stade de Reims,25,Ligue 1,LM CAM,5000000.0,20000.0,Midfielder,Africa,26
206506,T. Dingomé,Tristan Dingomé,France,1991-02-17,175,71,Left,Stade de Reims,20,Ligue 1,CAM,4000000.0,24000.0,Midfielder,Europe,29
246242,B. Dia,Boulaye Dia,France,1996-11-16,180,74,Right,Stade de Reims,11,Ligue 1,ST,6000000.0,22000.0,Attacker,Europe,23
227732,A. Donis,Anastasios Donis,Greece,1996-08-29,177,76,Right,Stade de Reims,9,Ligue 1,ST RM,6000000.0,22000.0,Attacker,Europe,24
49472,L. Butelle,Ludovic Butelle,France,1983-04-03,187,83,Left,Angers SCO,16,Ligue 1,GK,675000.0,9000.0,Goalkepper,Europe,37
199313,A. Bamba,Abdoulaye Bamba,Côte d'Ivoire,1990-04-25,182,72,Right,Angers SCO,25,Ligue 1,RB LB RWB,3300000.0,18000.0,Defender,Africa,30
231041,C. Ninga,Rodrigue Casimir Ninga,Chad,1993-05-17,185,81,Right,Angers SCO,21,Ligue 1,LM ST,4700000.0,19000.0,Midfielder,Africa,27
183284,A. Chedjou,Aurélien Bayard Chedjou Fongang,Cameroon,1985-06-20,182,77,Right,Amiens SC,27,Ligue 1,CB,1500000.0,15000.0,Defender,Africa,35
222982,A. Blin,Alexis Blin,France,1996-09-16,182,78,Right,Amiens SC,17,Ligue 1,CDM CM,4700000.0,12000.0,Midfielder,Europe,23
220245,B. Zungu,Bongani Zungu,South Africa,1992-10-09,182,76,Right,Amiens SC,8,Ligue 1,CDM CM,4200000.0,15000.0,Midfielder,Africa,27
211321,M. Konaté,Pape Moussa Konaté,Senegal,1993-04-03,182,78,Right,Amiens SC,15,Ligue 1,ST,4800000.0,17000.0,Attacker,Africa,27
204886,P. Gouano,Prince-Désir Gnahoré Gouano,France,1993-12-24,185,78,Right,Amiens SC,2,Ligue 1,CB,4500000.0,14000.0,Defender,Europe,26
234624,B. Dibassy,Bakaye Dibassy,Mali,1989-08-11,182,73,Left,Amiens SC,12,Ligue 1,CB LB,3400000.0,15000.0,Defender,Africa,31
212350,L. Diony,Loïs Diony,France,1992-12-20,182,82,Right,AS Saint-Étienne,9,Ligue 1,ST LM,4800000.0,27000.0,Attacker,Europe,27
197688,Gabriel Silva,Gabriel Moisés Antunes da Silva,Brazil,1991-05-13,177,74,Left,AS Saint-Étienne,11,Ligue 1,LWB LB,3400000.0,24000.0,Defender,South America,29
229319,J. Cádiz,Jhonder Leonel Cádiz Fernández,Venezuela,1995-07-29,190,84,Right,Dijon FCO,19,Ligue 1,ST,5500000.0,12000.0,Attacker,South America,25
230074,E. Kwateng,Enock Kwateng,France,1997-04-09,180,74,Right,FC Girondins de Bordeaux,25,Ligue 1,RB RM,3800000.0,17000.0,Defender,Europe,23
209301,M. Poundjé,Maxime Poundjé,France,1992-08-16,180,74,Left,FC Girondins de Bordeaux,29,Ligue 1,LB,2900000.0,20000.0,Defender,Europe,28
226085,Léo Jardim,Leonardo Cesar Jardim,Brazil,1995-03-20,187,73,Right,LOSC Lille,1,Ligue 1,GK,3200000.0,15000.0,Goalkepper,South America,25
181560,M. Yanga-Mbiwa,Mapou Yanga-Mbiwa,France,1989-05-15,182,77,Right,Olympique Lyonnais,2,Ligue 1,CB,2500000.0,37000.0,Defender,Europe,31
225151,A. Traoré,"Adama ""Noss"" Traoré",Mali,1995-06-28,180,72,Left,FC Metz,25,Ligue 1,CM RW CAM,4099999.9999999995,12000.0,Midfielder,Africa,25
229011,K. N'Doram,Kévin N'Doram,France,1996-01-22,185,77,Right,FC Metz,4,Ligue 1,CDM CM,3900000.0,11000.0,Midfielder,Europe,24
203741,T. Delaine,Thomas Delaine,France,1992-03-24,180,69,Right,FC Metz,17,Ligue 1,LB,2800000.0,13000.0,Defender,Europe,28
210438,F. Boulaya,Farid Boulaya,Algeria,1993-02-25,177,69,Right,FC Metz,27,Ligue 1,RW,3300000.0,15000.0,Attacker,Africa,27
241637,A. Tchouaméni,Aurélien Tchouaméni,France,2000-01-27,187,81,Right,AS Monaco,24,Ligue 1,CM,4200000.0,14000.0,Midfielder,Europe,20
242578,B. Badiashile,Benoît Badiashile Mukinayi,France,2001-03-26,193,77,Left,AS Monaco,32,Ligue 1,CB,3600000.0,7000.0,Defender,Europe,19
225139,K. Dolly,Keagan Dolly,South Africa,1993-01-22,170,69,Left,Montpellier HSC,20,Ligue 1,CAM LM,3700000.0,22000.0,Midfielder,Africa,27
231098,C. Traoré,Charles Traoré,Mali,1992-01-01,180,73,Left,FC Nantes,14,Ligue 1,LB,2800000.0,17000.0,Defender,Africa,28
242794,I. Louza,Imran Louza,France,1999-05-01,177,64,Left,FC Nantes,26,Ligue 1,CM CAM,5500000.0,14000.0,Midfielder,Europe,21
246790,A. Bamba,Abdoul-Kader Bamba,France,1994-05-25,175,68,Right,FC Nantes,32,Ligue 1,RM LM,3900000.0,17000.0,Midfielder,Europe,26
192205,R. Krhin,Rene Krhin,Slovenia,1990-05-21,187,81,Right,FC Nantes,21,Ligue 1,CDM CM CB,2700000.0,17000.0,Midfielder,Europe,30
205243,M. Wagué,Molla Wagué,Mali,1991-02-21,190,84,Right,FC Nantes,13,Ligue 1,CB,2700000.0,17000.0,Defender,Africa,29
206141,K. Coulibaly,Kalifa Coulibaly,Mali,1991-08-21,198,87,Right,FC Nantes,7,Ligue 1,ST,3300000.0,20000.0,Attacker,Africa,29
241130,I. Ganago,Ignatius Kpene Ganago,Cameroon,1999-02-16,175,78,Right,OGC Nice,14,Ligue 1,ST RW LW,4400000.0,18000.0,Attacker,Africa,21
235981,P. Burner,Patrick Burner,France,1996-04-11,170,64,Right,OGC Nice,15,Ligue 1,RB,3600000.0,17000.0,Defender,Europe,24
150477,R. Salin,Romain Jules Salin,France,1984-07-29,187,76,Left,Stade Rennais FC,1,Ligue 1,GK,1400000.0,20000.0,Goalkepper,Europe,36
181383,J. Johansson,Jakob Johansson,Sweden,1990-06-21,187,86,Right,Stade Rennais FC,6,Ligue 1,CM CDM,3000000.0,28000.0,Midfielder,Europe,30
243854,M. Simakan,Mohamed Simakan,France,2000-05-03,187,82,Right,RC Strasbourg Alsace,2,Ligue 1,CB RB,6000000.0,10000.0,Defender,Europe,20
201041,L. Carole,Lionel Jules Carole,France,1991-04-12,182,78,Left,RC Strasbourg Alsace,23,Ligue 1,LWB LB,2700000.0,19000.0,Defender,Europe,29
206167,S. Prcić,Sanjin Prcić,Bosnia and Herzegovina,1993-11-20,180,76,Right,RC Strasbourg Alsace,14,Ligue 1,CM CDM,3700000.0,19000.0,Midfielder,Europe,26
220029,S. Khaoui,Saîf-Eddine Khaoui,Tunisia,1995-04-27,182,68,Left,Olympique de Marseille,24,Ligue 1,CAM RM,4099999.9999999995,20000.0,Midfielder,Africa,25
202002,L. Landre,Loïck Landre,France,1992-05-05,182,74,Right,Nîmes Olympique,5,Ligue 1,CB,3300000.0,15000.0,Defender,Europe,28
231318,R. Perraud,Romain Perraud,France,1997-09-22,172,68,Left,Stade Brestois 29,18,Ligue 1,LB,3900000.0,9000.0,Defender,Europe,22
233550,S. Grandsir,Samuel Grandsir,France,1996-08-14,170,64,Right,Stade Brestois 29,25,Ligue 1,LM RM,4400000.0,12000.0,Midfielder,Europe,24
235888,I. Cardona,Irvin Cardona,France,1997-08-08,185,77,Right,Stade Brestois 29,14,Ligue 1,ST RM LM,4700000.0,12000.0,Attacker,Europe,23
239452,I. Diallo,Ibrahima Diallo,France,1999-03-08,177,68,Right,Stade Brestois 29,6,Ligue 1,CDM CM,4000000.0,9000.0,Midfielder,Europe,21
229942,A. Disasi,Axel Disasi,France,1998-03-11,190,86,Right,Stade de Reims,6,Ligue 1,CB,4200000.0,13000.0,Defender,Europe,22
220421,H. Kamara,Hassane Kamara,France,1994-03-05,167,67,Left,Stade de Reims,13,Ligue 1,LB LM,3400000.0,18000.0,Defender,Europe,26
225855,A. Bobichon,Antonin Bobichon,France,1995-09-14,177,74,Right,Angers SCO,23,Ligue 1,CM LM,4200000.0,15000.0,Midfielder,Europe,25
189946,V. Manceau,Vincent Manceau,France,1989-07-10,175,69,Right,Angers SCO,29,Ligue 1,RB,2600000.0,16000.0,Defender,Europe,31
222544,E. Koulouris,Efthymios Koulouris,Greece,1996-03-06,182,82,Right,Toulouse Football Club,20,Ligue 1,ST,4000000.0,19000.0,Attacker,Europe,24
196932,Y. Sanogo,Yaya Sanogo,France,1993-01-27,190,73,Right,Toulouse Football Club,9,Ligue 1,ST,3400000.0,22000.0,Attacker,Europe,27
198868,N. Isimat-Mirin,Nicolas Isimat-Mirin,France,1991-11-15,187,78,Right,Toulouse Football Club,15,Ligue 1,CB,2800000.0,18000.0,Defender,Europe,28
223929,A. Leya Iseka,Aaron Leya Iseka,Belgium,1997-11-15,182,82,Right,Toulouse Football Club,10,Ligue 1,ST,4200000.0,17000.0,Attacker,Europe,22
210695,H. Aleesami,Haitam Aleesami,Norway,1991-07-31,182,81,Left,Amiens SC,14,Ligue 1,LB,2800000.0,13000.0,Defender,Europe,29
222825,C. Akolo,Chadrac Akolo,Congo,1995-04-01,172,72,Right,Amiens SC,19,Ligue 1,RM RW ST,3900000.0,12000.0,Midfielder,Africa,25
224428,J. Otero,Juan Ferney Otero Tovar,Colombia,1995-05-26,182,69,Right,Amiens SC,11,Ligue 1,RM ST RW,4099999.9999999995,12000.0,Midfielder,South America,25
236518,A. Nordin,Arnaud Nordin,France,1998-06-17,170,68,Left,AS Saint-Étienne,18,Ligue 1,LM RM,4600000.0,16000.0,Midfielder,Europe,22
228321,Sergi Palencia,Sergi Palencia Hurtado,Spain,1996-03-23,167,67,Right,AS Saint-Étienne,23,Ligue 1,RB,3900000.0,17000.0,Defender,Europe,24
230144,A. Dioussé,Assane Dioussé El Hadji,Senegal,1997-09-20,175,68,Left,AS Saint-Étienne,25,Ligue 1,CM CDM,4600000.0,16000.0,Midfielder,Africa,22
236830,Z. Youssouf,Zaydou Youssouf,France,1999-07-11,182,81,Left,AS Saint-Étienne,28,Ligue 1,CM RM,5000000.0,12000.0,Midfielder,Europe,21
177712,K. Monnet-Paquet,Kévin Monnet-Paquet,France,1988-08-19,182,81,Right,AS Saint-Étienne,22,Ligue 1,LM RWB RM,2900000.0,22000.0,Midfielder,Europe,32
210434,F. Chafik,Fouad Chafik,Morocco,1986-10-16,182,72,Right,Dijon FCO,26,Ligue 1,RB LB,1900000.0,10000.0,Defender,Africa,33
199511,W. Lautoa,Wesley Lautoa,New Caledonia,1987-08-25,182,87,Left,Dijon FCO,24,Ligue 1,CB CDM,2300000.0,10000.0,Defender,Oceania,33
218359,D. Ndong,Didier Ndong Ibrahim,Gabon,1994-06-17,177,74,Right,Dijon FCO,22,Ligue 1,CM CDM,3900000.0,11000.0,Midfielder,Africa,26
235563,M. Chouiar,Mounir Chouiar,France,1999-01-23,180,74,Right,Dijon FCO,21,Ligue 1,LM CAM RM,4400000.0,8000.0,Midfielder,Europe,21
206436,Y. Benzia,Yassine Benzia,Algeria,1994-09-08,177,71,Right,Dijon FCO,10,Ligue 1,CAM LM CM,4099999.9999999995,10000.0,Midfielder,Africa,26
210722,Júlio Tavares,Júlio Carolino Tavares,Cabo Verde,1988-11-19,187,87,Right,Dijon FCO,11,Ligue 1,ST,3000000.0,12000.0,Attacker,Africa,31
225783,S. Mavididi,Stephy Alvaro Mavididi,England,1998-05-31,182,71,Right,Dijon FCO,9,Ligue 1,LM ST,4300000.0,8000.0,Midfielder,Europe,22
235161,J. Maja,Josh Maja,Nigeria,1998-12-27,180,67,Right,FC Girondins de Bordeaux,9,Ligue 1,ST,3700000.0,16000.0,Attacker,Africa,21
229606,V. Angban,Victorien Angban,Côte d'Ivoire,1996-09-29,180,74,Right,FC Metz,5,Ligue 1,CM CDM,3600000.0,11000.0,Midfielder,Africa,23
235849,M. Fofana,Mamadou Fofana,Mali,1998-01-21,185,74,Right,FC Metz,6,Ligue 1,CB CDM,3200000.0,8000.0,Defender,Africa,22
225950,M. Gakpa,Marvin Gakpa,France,1993-11-01,182,69,Left,FC Metz,10,Ligue 1,CM,2900000.0,12000.0,Midfielder,Europe,26
199191,D. Appiah,Dennis Appiah,France,1992-06-09,177,68,Right,FC Nantes,12,Ligue 1,RB,2400000.0,15000.0,Defender,Europe,28
